,id,corr
229,2291,0.7856891203005304
230,2293,0.8901702262776462
231,2295,0.8852320633724987
232,2296,0.9013707777473522
233,2297,0.8675586581562067
234,2298,0.8902568810535344
235,2299,0.9192085441748795
236,2300,0.8240633315222249
237,2301,0.8675300566754058
238,2302,0.7759425383048149
239,2303,0.854960207805828
240,2304,0.8781180623190825
241,2305,0.7692307692307694
242,2306,0.9497815911526241
243,2307,0.7206769497876869
244,2308,0.8808260815455651
245,2309,0.91069722791311
246,2310,0.7367258279463046
247,2311,0.6982532518267538
248,2312,0.16216874328520064
249,2313,
250,2314,0.8655150681721132
251,2315,0.8297385677084363
252,2316,0.7540084964116502
253,2317,0.8555038049926869
254,2318,0.8527815091087436
255,2319,0.7745868904004152
256,2322,0.905099184334193
257,2323,0.5890936255749815
258,2324,0.7250782463879966
259,2325,0.6112088938835831
260,2326,0.6792065109341082
261,2331,0.3509169730039476
262,2332,0.9341637010676156
263,2333,0.5221633636264845
264,2334,0.844651740918447
265,2335,0.1716037667440205
266,2336,0.8689169072250745
267,2337,0.6764463090907344
268,2338,0.815474093762099
269,2340,0.95150257112482
270,2341,0.8495374012889045
271,2342,0.8812927276635699
272,2343,0.9364478661493917
273,2344,0.9102219747915017
274,2345,0.5532682143247294
275,2346,0.7549621663845916
276,2347,0.31385952566109065
277,2348,0.8995565819937816
278,2350,0.6921506921510383
279,2351,0.850472317932395
280,2352,0.7446215038692109
281,2353,0.7529489642225377
282,2354,0.9075643088501755
283,2355,0.8602628623863392
284,2356,0.8454545454545455
285,2357,0.587977239578307
286,2358,0.7244821771987724
287,2359,
288,2360,0.6843964124516655
289,2361,0.8986451052612952
290,2362,0.9335394464416001
291,2364,0.8743368286475796
292,2366,0.8384631599330135
293,2367,0.892806785432636
294,2368,0.8556739550933635
295,2370,0.9241187488565393
296,2371,0.8725992267538213
297,2372,0.8342259242735423
298,2373,0.9333333333333332
299,2374,0.8921423522620325
300,2375,0.7413576042890399
301,2376,0.8251160402882568
302,2377,0.8141535736996052
303,2378,0.8703953245762018
304,2379,0.8367486343933682
305,2380,0.632217902143048
306,2381,0.7681105632285733
307,2382,0.7057301893124907
308,2383,0.676263648697691
309,2384,0.8266192154656997
310,2385,0.9316059606106685
311,2386,0.9058823529411765
312,2387,0.9118583155200968
313,2388,0.3496929637354789
314,2389,0.7114554703573067
315,2390,0.8104669846910142
316,2391,0.8804062740424288
317,2392,0.4191691916696406
318,2393,0.7284361173216451
319,2394,0.8838405441662381
320,2395,0.8291114813387855
321,2396,0.9
322,2397,0.9300699300699302
323,2398,0.9008700789276878
324,2399,
325,2400,0.8544906423475787
326,2402,0.850981267161894
327,2403,0.8785200256059089
328,2404,0.876595463170711
329,2405,0.6225918941218168
330,2406,0.8484331758412901
331,2407,0.9999999999999999
332,2408,0.8999999999999998
333,2409,0.9021602142996248
334,2410,0.39999999999999997
335,2411,1.0
336,2412,1.0
337,2413,0.8502223268047072
338,2414,0.6427955144150754
339,2415,0.8899162522306729
340,2419,0.7745935775818256
341,2420,0.9383678319476793
342,2421,0.8185874947765942
343,2422,0.7805023146484534
344,2423,0.839384322034268
345,2424,0.8496533255800918
346,2425,1.0
347,2449,0.7653912967886976
348,2452,0.8241008391875652
349,2453,
350,2454,0.5862903225806452
351,2460,0.8569358817698505
352,2461,0.7289524280557784
353,2462,0.8669370479713123
354,2463,0.8790204897618403
355,2464,0.9593809260092999
356,2465,0.8768751959121437
357,2466,
358,2467,0.9533143341228709
359,2468,0.87298268867496
360,2472,0.8806007178830879
361,2473,0.7004051461918406
362,2475,0.6691222700228401
363,2479,0.8867668005331834
364,2481,0.8623367750855774
365,2487,0.8780988331448134
366,2488,0.9999999999999999
367,2506,0.8854353630343416
368,2507,0.9090909090909092
369,2512,0.6532157312990226
370,2521,0.8880674930011928
371,2522,0.8105251817984668
372,2523,0.7574850514299254
373,2524,0.856603794144364
374,2525,0.6259154785874876
375,2526,0.8463869287008386
376,2527,0.7608804392566885
377,2528,0.869186060740336
378,2529,0.8859008896321521
379,2530,0.9409064885703456
380,2531,0.7846562622944826
381,2532,0.9089669403993109
382,2533,0.9094482627970346
383,2534,0.882949338145335
384,2535,0.8964357870180958
385,2537,0.847178535167308
386,2538,0.7647069832415074
387,2539,0.8520958786497094
388,2547,0.9104090417344113
389,2548,0.9066220117497573
390,2554,0.784711869414872
391,2555,0.9056782897679296
392,2556,0.8703067609133717
393,2557,0.8911425202214138
394,2558,0.6640710109275506
395,2562,0.836245090841425
396,2567,0.7878415362850563
397,2572,0.7197851626296196
398,2573,0.8838291723017182
399,2576,0.8369556496431595
400,2577,0.8458466509682043
401,2578,-0.5135877585784367
402,2579,0.8542084684869481
403,2584,0.906091176980121
404,2585,0.8723771224091773
405,2586,0.9375109331724292
406,2592,0.9128343431827735
407,2607,0.6760731025958387
408,2608,0.8026898773671688
409,2609,0.7589709258986453
410,2610,0.8499999999999999
411,2611,1.0
412,2613,0.9517407344871632
413,2614,0.8951048951048951
414,2619,0.8775532765524773
415,2620,0.8800959667150393
416,2627,0.8887851787861469
417,2628,0.6056896841304572
418,2629,0.8340643726034044
419,2630,0.8900429599677958
420,2631,0.8681994324914051
421,2632,0.5562670101832268
422,2633,0.8614838113804786
423,2640,0.8536726128276664
424,2643,0.9093944750190243
425,2644,0.8243946064126935
426,2648,0.9313285743942281
427,2649,0.76248943346799
428,2651,0.6240961253385997
429,2652,0.6242424242424242
430,2653,0.8325764158413249
431,2656,0.8873774250014279
432,2657,0.8831114532653436
433,2658,0.8507228411496605
434,2659,0.8573927498214546
435,2660,0.8382054658097287
436,2662,0.870932617863405
437,2663,0.7966625257183532
438,2664,0.7687337199108693
439,2665,0.8602940396867814
440,2667,0.9047693252695542
441,2668,0.94443766460376
442,2669,0.9453564014598481
443,2670,0.9761904761904763
444,2675,0.8991252127333028
445,2676,0.8466806808787553
446,2677,0.710894971750023
447,2678,0.9071207430340558
448,2679,0.8192918192918193
449,2680,0.8840555603951459
450,2681,0.8716533002775874
451,2682,0.8805040631000903
452,2683,0.8526392980986949
453,2684,0.8398951926998531
454,2685,0.9126396368820572
455,2686,0.9346205375386523
456,2687,0.9079208698242166
457,2688,0.9562112844160915
458,2689,0.8897740539909216
459,2690,0.7529411764705882
460,2691,0.9086852723046741
461,2692,0.8918949131535142
462,2694,0.8448048862689125
463,2695,0.8640422229663046
464,2696,0.8416512349840072
465,2697,0.8919453181173991
466,2702,0.8827594604136791
467,2703,0.36103896103896105
468,2704,0.7742017690530634
469,2705,0.7216820164910037
470,2706,0.619484759508233
471,2707,0.8971813700214424
472,2708,0.8435375995433471
473,2709,0.8645309799481152
474,2710,0.8107771995613542
475,2711,0.9324212136967849
476,2712,0.9297879470989733
477,2713,0.719356122375665
478,2714,0.8161602290557628
479,2715,0.3891943145238652
480,2716,0.8699493379026194
481,2717,0.19999999999999998
482,2718,0.8895112167659174
483,2719,0.7541228165429109
484,2720,0.9503105590062113
485,2721,0.9999999999999999
486,2722,0.9999999999999999
487,2723,0.8220848953412462
488,2724,0.8513768927839761
489,2725,0.7507180803837058
490,2726,0.7947986074354093
491,2727,0.7687573758269746
492,2728,0.9482449582201509
493,2729,0.7563225565351133
494,2730,0.9194500984801542
495,2731,0.8851513172291502
496,2732,0.8602725782574246
497,2733,0.9215686274509804
498,2734,0.8640059756506226
499,2736,0.888167930835703
500,2737,0.8095238095238096
501,2738,0.8551702860663706
502,2739,0.7590060249748699
503,2740,0.8524433774924411
504,2741,0.8742766360580578
505,2742,0.7503739447128973
506,2743,0.925245085247349
507,2744,0.8545611491092096
508,2745,0.8507186276056727
509,2749,0.9026827850562685
510,2750,0.898160300689716
511,2751,0.8910058723317563
512,2752,0.8869771931864373
513,2753,0.8982816775870991
514,2754,0.873149967455621
515,2756,0.8611371175843823
516,2757,0.909502837128904
517,2759,0.7464067571073836
518,2760,0.769967811660756
519,2761,0.8964158333957793
520,2762,0.9090532585768082
521,2763,0.8812457268073268
522,2764,0.8538308595843839
523,2765,0.8886999330030616
524,2769,0.7593615222153283
525,2771,0.8949859218800766
526,2772,0.8815719871490124
527,2774,0.8169955346696276
528,2775,0.92672120131463
529,2776,0.8256074922761248
530,2777,0.7617443800084823
531,2778,0.8201063912915011
532,2779,0.6009906993632632
533,2780,0.8199038401614854
534,2781,0.4921349371246394
535,2782,0.853381561275463
536,2783,0.876590804882052
537,2784,0.8650545136537431
538,2785,0.867056965295595
539,2786,0.8282748821429352
540,2787,0.852673115759779
541,2788,0.8844105219322875
542,2789,0.8915764503491351
543,2790,0.8514638930759494
544,2791,0.8880714463270865
545,2792,0.8192676407301158
546,2793,0.8056098196235
547,2794,0.9048155046688967
548,2795,0.9193067481392255
549,2796,0.93018802353171
550,2797,0.8660325884585166
551,2798,0.9462974943283261
552,2799,0.8237665017311158
553,2800,0.8789329685362516
554,2801,
555,2802,0.9268467914711849
556,2803,0.8776805772452569
557,2804,0.791785111602351
558,2805,0.9105841744616519
559,2806,0.9176821386646318
560,2807,0.8522413891820766
561,2808,0.6838226637602216
562,2810,0.9480216606657975
563,2811,0.7574419057573958
564,2812,0.9307620774655374
565,2813,0.7728336954742818
566,2814,0.8156904955976179
567,2815,0.8094553548025132
568,2816,0.893596978552761
569,2817,0.8619405137382162
570,2818,0.8903208542559621
571,2819,0.8624333445981582
572,2820,0.78147594915483
573,2822,0.7010316881059041
574,2823,0.8666666666666667
575,2824,0.8230582725113338
576,2826,0.9406490758530797
577,2827,0.9048924458273357
578,2828,0.802150715507551
579,2829,0.8510446541276083
580,2830,0.5545454545454546
581,2831,0.2484709336684047
582,2832,0.7529813028412115
583,2833,0.8831949005470239
584,2834,0.8600974889182573
585,2835,0.7614146696444378
586,2836,0.8463540082434182
587,2837,0.7100158595783738
588,2838,0.9082951062292476
589,2839,0.7924555875720043
590,2840,0.8853465796518826
591,2841,0.7942477453613894
592,2842,0.6511183032631463
593,2843,0.8286382689247487
594,2844,0.7019268365600204
595,2845,
596,2847,0.9358721146976604
597,2848,0.958057654515311
598,2849,0.8305270107239712
599,2850,0.7090502757759717
600,2851,0.794673075466352
601,2852,0.6799525622854895
602,2853,0.7277520772787324
603,2854,0.43190248573578327
604,2855,0.7041335450938089
605,2856,0.8668341684121558
606,2857,0.8675922887000209
607,2858,0.8870798400929835
608,2859,0.8933000611360661
609,2860,0.7110058191520912
610,2861,0.6220951137483892
611,2862,0.8587397008665695
612,2863,0.7611122462577996
613,2865,0.7720994475138121
614,2867,0.9358164459159982
615,2868,0.8676470588235294
616,2869,0.8731036526531991
617,2870,0.38054717750868317
618,2871,0.8640530782670367
619,2872,0.7390169585242342
620,2873,0.8959108296541726
621,2874,0.892806785432636
622,2875,0.4638168285219587
623,2876,0.7354635634584387
624,2877,0.9106909878245087
625,2878,0.9029411764705882
626,2879,0.7605505099268097
627,2880,0.6509154493928205
628,2881,0.8523268622876989
629,2882,0.7142857142857144
630,2883,0.8920747166158836
631,2884,0.837275354907992
632,2885,0.669123295523917
633,2886,0.8999999999999998
634,2888,0.6187000360636461
635,2889,0.9112247866438327
636,2890,0.8000049246376544
637,2891,0.7669353655370068
638,2892,0.9008356811561093
639,2893,0.8508197040400134
640,2894,0.8897223135849665
641,2895,0.7817730563991128
642,2896,0.8760235308133972
643,2898,0.7772254300642171
644,2899,0.9060448974549586
645,2900,0.9028165572723647
646,2901,0.8043609744615402
647,2902,0.9290320274211721
648,2903,0.8356763497299463
649,2904,0.9141771061240503
650,2905,0.8889978124183993
651,2906,0.832386290589553
652,2907,0.9035989944714694
653,2908,0.7709218670635001
654,2909,0.9420650792309824
655,2910,0.8900321660180326
656,2911,0.8511143129960145
657,2912,0.8557404121598401
658,2913,0.877164816885341
659,2914,0.8438883088399822
660,2915,0.7610726755460242
661,2916,0.8242326125228052
662,2917,0.9249356333246005
663,2918,0.8506982023442945
664,2919,0.6260152629090678
665,2920,0.7173535628632409
666,2922,0.9133158414174778
667,2923,0.8224272335680092
668,2924,0.9302340466056989
669,2925,0.8535663466612512
670,2926,0.8794438194991253
671,2927,0.6432685970779527
672,2928,0.6782473519123348
673,2929,0.8545458854041222
674,2930,0.8962518164300024
675,2931,0.8718313267304469
676,2932,0.887112272619168
677,2933,0.908593367315632
678,2934,0.8638460408241571
679,2935,0.8623778190305196
680,2936,0.9015082972679428
681,2937,0.7535714285714286
682,2938,0.8285714285714287
683,2939,0.9071636702833615
684,2940,0.7863844963374466
685,2941,0.8283003696546858
686,2942,0.8452747796383225
687,2943,0.856238957145143
688,2944,0.9387791301131162
689,2945,0.9014558315391914
690,2946,0.9530309393849189
691,2947,0.864186425894867
692,2948,0.8508992244692031
693,2949,0.8560447056061572
694,2950,0.7626712952693518
695,2951,0.8986107559915889
696,2952,0.7109898747304445
697,2953,0.7381038365652971
698,2954,0.6758679703837697
699,2955,0.9041812637098999
700,2956,0.9235431041766761
701,2957,0.9611547445153741
702,2958,0.6391475111431755
703,2960,0.8939210459004661
704,2961,0.8679493123724558
705,2962,0.8285493023660863
706,2963,0.7566328228384782
707,2964,0.7981987297166114
708,2965,0.8553075545755131
709,2966,0.7805023146484534
710,2967,0.6768418509842056
711,2968,0.8150679608477197
712,2969,0.8829603268786986
713,2971,0.8116883116883117
714,2972,0.8826635088254343
715,2973,0.8790627201114658
716,2974,0.9053996801802393
717,2975,0.9090522103993001
718,2976,0.8594500277393112
719,3016,0.5977406368332138
720,3017,0.7844970668800412
721,3018,0.887071798304911
722,3019,0.8448532598014831
723,3020,0.8287747547624821
724,3021,0.8438600664067964
725,3022,0.9561272632801453
726,3023,0.7287303994791005
727,3024,0.8812660221310834
728,3025,0.6561239841096018
729,3026,0.8600453804329554
730,3027,0.7489351344639146
731,3028,0.9135166862891295
732,3029,0.9191535090697946
733,3030,0.8881118881118882
734,3031,0.6778000121972546
735,3032,0.9041206662891061
736,3033,0.8488712312528428
737,3034,0.8834835655952906
738,3035,0.7892857142857141
739,3036,0.785533709182761
740,3037,0.85331084659792
741,3038,0.8438869793539727
742,3039,0.6763098720509232
743,3040,0.9064403982555266
744,3041,0.8213372305443917
745,3042,
746,3044,0.8963477568986412
747,3045,0.8906526195188729
748,3046,0.702578876953087
749,3047,0.8999999999999998
750,3048,0.7805023146484534
751,3049,0.8447740918429968
752,3050,0.8653943428491093
753,3051,0.6499875160707927
754,3053,0.5898842650309809
755,3054,0.87134947707256
756,3055,0.9340131287848552
757,3056,0.8784664459746295
758,3057,0.8637046515282584
759,3059,0.9026588107919769
760,3061,0.5641977712809593
761,3062,0.8846405321161339
762,3063,0.8598009732004468
763,3064,0.7588527948179902
764,3066,0.6223109113913015
765,3067,0.7811199616329814
766,3068,0.7854754716829153
767,3069,0.7908618728933092
768,3070,0.7678416332999426
769,3071,0.8264705882352942
770,3072,0.8633718463021691
771,3073,0.9141628323719556
772,3074,0.8888694588868256
773,3075,0.8311610120267001
774,3076,0.8971519785855547
775,3077,0.9378628876477222
776,3078,0.6391182911050837
777,3079,0.7754916176945575
778,3080,0.7817326000529218
779,3081,0.9095807111786298
780,3082,0.668047063241532
781,3083,0.8285714285714287
782,3084,0.913008716058956
783,3085,0.8333388031764474
784,3086,0.8279821400066757
785,3087,0.7142857142857143
786,3088,0.8462569647088611
787,3089,0.3417812111703037
788,3090,0.6747638051134167
789,3091,0.9265553153736454
790,3093,0.7575757575757575
791,3094,0.8322376917362039
792,3095,0.8878848728246316
793,3096,0.9541329019028172
794,3097,0.6852374076756527
795,3099,0.7757800064923991
796,3100,0.9365851436243473
797,3103,0.737709176945159
798,3104,0.9749816910581218
799,3105,0.8618803418803418
800,3106,0.9115749342815734
801,3107,0.6090975111899991
802,3108,0.6942417695233054
803,3109,0.6998561532087967
804,3110,0.929970984437506
805,3111,0.8625566728528634
806,3113,0.7234373566581811
807,3114,0.9272727272727275
808,3115,0.8551055928497038
809,3116,0.844895483008384
810,3117,0.8772846300898468
811,3118,0.832282100221979
812,3119,0.8490784486387689
813,3120,0.736088408136572
814,3121,0.8432413802152571
815,3122,0.637991802113209
816,3123,0.8060297293289087
817,3124,0.8492036577884658
818,3125,0.9201509652496612
819,3126,0.803744474968011
820,3127,0.8972769757071228
821,3128,0.8424242424242423
822,3129,0.9202269486261637
823,3130,0.9139561499759438
824,3131,0.7370433793302602
825,3132,0.8695220170904404
826,3133,0.8349068858037761
827,3134,0.8800917647365278
828,3135,0.7555154040249222
829,3136,0.7278172909166477
830,3137,0.7432690298438266
831,3138,0.8004873132869447
832,3139,0.5731311009242454
833,3140,0.7383499803974424
834,3141,0.8660295843435466
835,3142,0.7129564061665753
836,3143,0.8050576478448083
837,3145,0.9333333333333332
838,3146,0.8488545567233013
839,3147,0.7786079659334086
840,3148,0.8036443828242903
841,3149,0.9619877116784586
842,3150,0.7454274886276879
843,3151,0.7073622512883664
844,3152,0.7739194677575076
845,3154,0.7586123363763834
846,3155,0.8647476053359793
847,3156,0.9329441729782294
848,3157,0.9400715563506261
849,3158,0.9297163995067818
850,3159,0.8251748251748254
851,3160,0.8766721117422098
852,3161,0.879987187138152
853,3162,0.8251748251748254
854,3163,0.48650622985560193
855,3164,0.6
856,3165,0.76116483889575
857,3166,0.8859187811332234
858,3167,0.8887026560938909
859,3168,0.8280554907289697
860,3169,0.9047756853528622
861,3170,0.8377939483206351
862,3171,0.6923076923076924
863,3172,0.3357843137254902
864,3173,0.8167790320600635
865,3174,0.5808178695515156
866,3175,0.8966569220951782
867,3176,0.8470383525393507
868,3177,0.8540162852119944
869,3179,0.8012351040597833
870,3180,0.8536744066467458
871,3181,0.770136518475685
872,3182,0.6746171945133974
873,3183,0.9246444126396769
874,3184,0.8792715644442857
875,3185,0.8469305214994166
876,3186,0.8454140498627104
877,3187,0.7373335315340465
878,3188,0.9283093195007789
879,3190,0.9077570388923142
880,3191,0.8006289179455511
881,3192,0.8188058723321266
882,3193,0.9500000000000001
883,3194,0.8070503952514182
884,3195,0.9159332892005008
885,3196,0.8776685661544689
886,3198,0.9085357932206577
887,3199,0.9415636083969388
888,3200,0.8556835345713873
889,3201,0.7681875282085181
890,3202,0.7930797860541932
891,3203,0.829228274509736
892,3206,0.7357287126077299
893,3211,0.6903130042208262
894,3212,0.848274405646651
895,3213,0.831100834160795
896,3214,0.779045301358731
897,3215,0.26151152861453103
898,3216,0.8076390933290527
899,3217,0.8643814543575702
900,3219,0.8624437894342729
901,3220,0.9296703296703297
902,3221,0.7519597230413692
903,3223,0.7828234333907939
904,3225,0.8131739685174264
905,3226,0.8810594060152406
906,3227,0.4830323507741566
907,3228,0.8898099861638663
908,3229,0.7440762737252161
909,3230,0.8291572555227174
910,3231,0.7723559229469574
911,3232,0.6350213588264081
912,3233,0.6000000000000001
913,3234,0.6856532296489022
914,3235,0.9298548890931633
915,3236,0.8883062889665772
916,3237,0.8256875439782303
917,3238,0.7847701240468987
918,3239,0.8677733327758476
919,3242,0.7462857396872309
920,3243,0.8511629304190653
921,3246,0.8336634412888795
922,3247,0.8475857240157976
923,3248,0.8131868131868131
924,3249,0.4512621378343992
925,3250,0.7014368785415621
926,3251,0.8676206075943931
927,3252,0.8779835201994176
928,3253,0.9737317909903014
929,3254,0.8283465307122508
930,3255,0.8295154872335448
931,3256,0.8064893794471613
932,3257,0.8171557248933562
933,3258,0.7748945130787963
934,3259,0.9030303030303028
935,3260,0.8636363636363636
936,3261,0.804443729504334
937,3262,0.6745980842614618
938,3263,0.8735254424014391
939,3264,0.981980506061966
940,3265,0.7935901929708297
941,3266,0.8140491261980632
942,3267,0.89540451202828
943,3268,0.7058855646652541
944,3269,0.7789589076489056
945,3270,0.8874004430455882
946,3271,0.9287256617499225
947,3272,0.8955812854525677
948,3273,0.7712164685285512
949,3274,0.7962074179649806
950,3276,0.8850574712643678
951,3278,0.8318900888775251
952,3279,0.898645105261295
953,3280,0.8850696271675039
954,3281,0.9537936924170303
955,3282,0.8552702697749474
956,3283,0.8789473684210527
957,3284,0.8999339848343236
958,3285,0.9023227174420719
959,3286,0.7500000000000002
960,3287,0.7056363869672756
961,3288,0.8833173876140458
962,3289,0.8858360159022077
963,3290,0.8646025821716753
964,3291,0.8964224178382354
965,3292,0.864823148121275
966,3293,0.46742635244280273
967,3294,0.7769543156827232
968,3295,0.8676905304695308
969,3296,0.882883603391496
970,3297,0.881619623731003
971,3298,0.8249538767137498
972,3299,0.9093826880483031
973,3300,0.7910424236640362
974,3301,0.8565840174258583
975,3302,0.5235157644620112
976,3303,0.42166621763935946
977,3304,0.592702079945176
978,3305,0.8842105263157896
979,3306,0.8436899842130418
980,3307,0.9373867985370612
981,3308,0.8994711017694913
982,3309,0.866013816424318
983,3310,0.9161534863416503
984,3311,0.8431097938895418
985,3312,0.894219618635637
986,3313,0.8238804503635261
987,3314,0.8979809857517215
988,3315,0.328045511802806
989,3316,0.6004596886245139
990,3317,0.8771983822781299
991,3318,0.8419374351044637
992,3321,0.8814298396825866
993,3322,0.8785998221477517
994,3323,0.740293312807243
995,3325,0.8701987904485166
996,3326,0.8709255070506228
997,3327,0.8835471920904395
998,3328,0.8683775216408137
999,3329,0.8884487508313166
1000,3330,0.8392818910249453
1001,3331,
1002,3332,0.8776044678406546
1003,3333,0.6631232487923261
1004,3334,0.8063992682884503
1005,3335,0.8716480083976338
1006,3336,0.8471491992823185
1007,3337,0.8094713656387665
1008,3338,0.7857142857142858
1009,3339,0.8017598099708894
1010,3340,0.8827335706693719
1011,3341,0.9369016296053676
1012,3342,0.6092364218174028
